raison_sociale;telephone;adresse;code_postal;ville;siret;siren;type_etablissement;code_naf;site_web;email;source
ALEXANDRU BRIA;05 61 49 80 49;30 AVENUE DE MURET 31300 TOULOUSE;31300;TOULOUSE;79434701300011;794347013;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ|API_dept31|PJ_aggressive
ALEXANDRU IANCU (ADVENCE AUTOS31);;105 CHEMIN DE CROIX BENITE 31200 TOULOUSE;31200;TOULOUSE;98231039300011;982310393;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
ALEXANDRU MIHAI (AMMERS AUTO64);;LE BERBERIS APT 24 3 RUE LOUISE WEISS 31200 TOULOUSE;31200;TOULOUSE;82446790600015;824467906;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
ALEXIS LESCURE;04 80 61 81 01;5 CHEMIN DE DARDAGNA 31400 TOULOUSE;31400;TOULOUSE;95312065600012;953120656;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|PJ_aggressive
ALGICAR;09 50 96 54 84;BATIMENT A - CS 57130 5 ESPLANADE COMPANS CAFFARELLI 31000 TOULOUSE;31000;TOULOUSE;91298195800016;912981958;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ|PJ_aggressive
ALGT;09 50 96 54 84;1 RUE D'ASTORG 31000 TOULOUSE;31000;TOULOUSE;94115878400012;941158784;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|PJ_aggressive
ALI BENNAMA (TOP AUTO 31);;APPT 1193 13 CHEMINEMENT FRANCISCO DE GOYA 31100 TOULOUSE;31100;TOULOUSE;53237974000022;532379740;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)
ALI BENTROB (AB 31);07 69 06 79 58;8 RUE JOACHIM DU BELLAY 31100 TOULOUSE;31100;TOULOUSE;75230946800029;752309468;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|PJ_aggressive
ALI BOUBEKEUR (AINY AUTO);;CHEMIN DU LOUP 31100 TOULOUSE;31100;TOULOUSE;92083181500013;920831815;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)
ALI BRADA (CARROSSERIE ALI);05 61 86 59 84;APT C13 30 ALLEE DE BELLEFONTAINE 31100 TOULOUSE;31100;TOULOUSE;97811962600015;978119626;carrossier_auto;45.20A;;;API Recherche Entreprises (gouv.fr)|PJ_match
ALI CHAREF;06 51 15 15 48;55 CHEMIN DE BASSO CAMBO 31100 TOULOUSE;31100;TOULOUSE;81909186900019;819091869;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ|PJ_aggressive
ALI GARBAS;06 09 03 53 46;APT 698 18 RUE DE MENTON 31400 TOULOUSE;31400;TOULOUSE;82863693600019;828636936;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|PJ_aggressive
ALI GASMI (WASS AUTO);;117 RUE DU FAUBOURG BONNEFOY 31500 TOULOUSE;31500;TOULOUSE;83499065700019;834990657;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)
ALI KHELIFA;;APPT 523 5 CHEMINEMENT VINCENT D'INDY 31100 TOULOUSE;31100;TOULOUSE;79394902500019;793949025;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ|API_dept31
ALI MEKKI (MECANO 31);06 51 39 05 70;5 PASSAGE BAILLY 31100 TOULOUSE;31100;TOULOUSE;94399478000014;943994780;garage_auto;45.20A;;;API Recherche Entreprises (gouv.fr)|PJ_aggressive
ALI MOHAMED (ZM AUTO);06 10 15 48 69;APT 1219 16 RUE DU CHER 31100 TOULOUSE;31100;TOULOUSE;83150802300015;831508023;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|PJ_match
ALI ZEMALI;09 54 34 68 07;BOITE B13 9 RUE LOUIS COURTOIS DE VICOSE 31100 TOULOUSE;31100;TOULOUSE;48999070500027;489990705;garage_auto;45.20A;;;API Recherche Entreprises (gouv.fr)|PJ_aggressive
ALIENOR AQUITAINE AUTO;;6 AVENUE DE LA MARCAISSONNE 31400 TOULOUSE;31400;TOULOUSE;80937190900049;809371909;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)
ALIK AVETISYAN (ATB);06 09 34 78 65;APT 23 121 RUE EDMOND ROSTAND 31200 TOULOUSE;31200;TOULOUSE;53912862900026;539128629;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ|PJ_aggressive
ALIZE AUTOS;06 11 17 42 60;31 RUE ANDRE VASSEUR 31200 TOULOUSE;31200;TOULOUSE;52902722900028;529027229;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
ALL CARS 31;;BUREAU 3 5 IMPASSE DE LA COLOMBETTE 31000 TOULOUSE;31000;TOULOUSE;91875482100018;918754821;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)
ALLIANCE AUTO (AUTO COMPANY);05 31 53 10 00;371 AVENUE DES ETATS UNIS 31200 TOULOUSE;31200;TOULOUSE;95152715900010;951527159;garage_auto;45.20A;;;API Recherche Entreprises (gouv.fr)|PJ_match
ALLIANCE AUTOMOBILE 31;05 82 84 34 12;181 ROUTE DE REVEL 31400 TOULOUSE;31400;TOULOUSE;44460706300021;444607063;concession_auto;45.11Z;;;API+PJ
ALLIANCE EVENTS;;8 CHEMIN DE LA TERRASSE 31500 TOULOUSE;31500;TOULOUSE;52897999000017;528979990;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
ALLIANCE NEGOCE;;181 ROUTE DE REVEL 31400 TOULOUSE;31400;TOULOUSE;80004946200016;800049462;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
ALLIANCES MOTO;06 21 52 31 06;CENTRE CIAL LES RIVES DE L HERS 9 AVENUE DE LA MARCAISSONNE 31400 TOULOUSE;31400;TOULOUSE;50310245100013;503102451;concession_moto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ|PJ_aggressive
ALLIANCES PREMIUM;05 61 80 60 02;CENTRE CIAL LES RIVES DE L HERS 9 AVENUE DE LA MARCAISSONNE 31400 TOULOUSE;31400;TOULOUSE;50310260000015;503102600;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|PJ_aggressive
ALLIANCES SCOOTER;05 61 47 31 05;CENTRE CIAL LES RIVES DE L HERS 9 AVENUE DE LA MARCAISSONNE 31400 TOULOUSE;31400;TOULOUSE;50310265900011;503102659;concession_moto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ|PJ_aggressive
ALLIEN;06 21 52 31 06;72 RUE SAINT ROCH 31400 TOULOUSE;31400;TOULOUSE;98826362000011;988263620;garage_auto;45.20A;;;API Recherche Entreprises (gouv.fr)|PJ_aggressive
ALLO SOS AUTO;05 61 20 26 39;163 ROUTE DE BLAGNAC 31200 TOULOUSE;31200;TOULOUSE;44453444000011;444534440;garage_auto;45.20A;;;API Recherche Entreprises (gouv.fr)|API_dept31|PJ_match
ALPHA PNEUS;;5 RUE HENRI FRENAY 31000 TOULOUSE;31000;TOULOUSE;82908049800019;829080498;garage_auto;45.20A;;;API Recherche Entreprises (gouv.fr)
ALVO (AUTO LINE);05 67 33 79 27;4 RUE DE CAULET 31300 TOULOUSE;31300;TOULOUSE;84457012700010;844570127;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ|PJ_match
AM AUTO;06 01 11 63 78;13 RUE SIMONE BOUDET 31200 TOULOUSE;31200;TOULOUSE;53534756100016;535347561;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
AM Auto;06 01 11 63 78;13 rue Simone Boudet 31200 Toulouse;31200;TOULOUSE;;;garage_auto;;;;PagesJaunes
AM CLEANER;;C O EUREKAFE SARL 5 IMPASSE DE LA COLOMBETTE 31000 TOULOUSE;31000;TOULOUSE;98183541600018;981835416;concession_auto;45.11Z;;;API+PJ
AM PIECES AUTO 31 (AM PIECES AUTO 31);;50 RUE CHARLES GENIAUX 31100 TOULOUSE;31100;TOULOUSE;99420531800011;994205318;garage_auto;45.32Z;;;API_dept31
AMAR BOUCEKINE (AUTO FLASH);06 51 15 15 48;APPT 12 2 ALLEE DE GUYENNE 31100 TOULOUSE;31100;TOULOUSE;79969883200034;799698832;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|PJ_aggressive
AMBIANCE D'ORIENT (AMBIANCE D'ORIENT);;2 PLACE GENEVIEVE ANTHONIOZ DE GAULLE 31100 TOULOUSE;31100;TOULOUSE;51277165000011;512771650;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)
AME TEAM AXXE;04 00 00 17 59;36 RUE GEORGES OHNET 31200 TOULOUSE;31200;TOULOUSE;48752314400078;487523144;garage_moto;45.40Z;;;API Recherche Entreprises (gouv.fr)|API+PJ|PJ_aggressive
AMEL BARHYA;06 09 03 53 46;BATIMENT J APPARTEMENT 43 RUE MARIA MOMBIOLA 31400 TOULOUSE;31400;TOULOUSE;93757880500015;937578805;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ|PJ_aggressive
AMERICAN MOTOS (HARLEY DAVIDSON TOULOUSE);05 61 58 26 76;6 IMPASSE GASTON MONNERVILLE 31200 TOULOUSE;31200;TOULOUSE;33058154700040;330581547;garage_moto;45.40Z;;;API Recherche Entreprises (gouv.fr)|API_dept31|PJ_aggressive
AMEUR ABOUBAKR (AUTO LUNE);;CHEZ MONSIEUR JEAN LUC PIESSET 4 RUE MARC SANGNIER 31300 TOULOUSE;31300;TOULOUSE;95238222400014;952382224;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
AMIN DAMENE (VOITURES DAMENE);;APPARTEMENT 4 118 AVENUE DE GRANDE BRETAGNE 31300 TOULOUSE;31300;TOULOUSE;88356415500017;883564155;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
AMIN HAIMOUD;;BAT 6 APPT 38 15 ROUTE DE BAYONNE 31300 TOULOUSE;31300;TOULOUSE;79232753800015;792327538;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
AMIN HRUSTIC (MRM 31);05 61 06 23 53;APT 31 BAT A1 IMPASSE DE LONDRES 31100 TOULOUSE;31100;TOULOUSE;52183267500024;521832675;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|PJ_aggressive
AMIN REGUIG (CLEAN AUTO NETTOYAGE31);05 61 23 94 08;2 RUE IRENA SENDLER 31200 TOULOUSE;31200;TOULOUSE;83405233400028;834052334;garage_auto;45.20A;;;API Recherche Entreprises (gouv.fr)|PJ_aggressive
AMINA SEBIT (TEGUIA) (QUALI AUTO 31);;44 T RUE DOMINIQUE CLOS 31300 TOULOUSE;31300;TOULOUSE;91329690100014;913296901;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)
AMINE KALLOUCHA (TMH);;51 RUE BLAISE PASCAL 31500 TOULOUSE;31500;TOULOUSE;78847018500018;788470185;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
AMIR BENAOUDA (AMB AUTO);05 34 40 66 44;6 RUE CHARLOTTE DELBO 31200 TOULOUSE;31200;TOULOUSE;84212767200025;842127672;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|PJ_aggressive
AMIR OMER (AMIR TOP AUTODRIVE);05 31 73 10 00;70 B AVENUE DE L'URSS 31400 TOULOUSE;31400;TOULOUSE;95199048000018;951990480;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ|PJ_aggressive
AMK 31;05 62 72 34 34;143 AVENUE DES ETATS UNIS 31200 TOULOUSE;31200;TOULOUSE;84442529800016;844425298;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API_dept31|PJ_match
AMLD MOTORS;01 43 43 35 20;8 PLACE ROGER SALENGRO 31000 TOULOUSE;31000;TOULOUSE;94262345500014;942623455;concession_moto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ|API_dept31
AMPERE SOFTWARE TECHNOLOGY;;Basso Cambo Fr Sl1 B01 0 0 2 avenue Doct Maurice Grynfogel 31100 Toulouse;31100;TOULOUSE;;;garage_auto;;;;PagesJaunes
AMS-TOULOUSE PORTET (1 2 3 PARE BRISE);07 67 87 84 94;2 BD HELENE VIANNAY 31000 TOULOUSE;31000;TOULOUSE;94841162400018;948411624;garage_auto;45.20A;;;API Recherche Entreprises (gouv.fr)|PJ_aggressive
AMSA;06 51 80 86 80;53 RUE DEVIC 31400 TOULOUSE;31400;TOULOUSE;85061541000014;850615410;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|PJ_aggressive
AMV;05 61 44 59 29;5 avenue Jean François Champollion 31100 Toulouse;31100;TOULOUSE;;;garage_auto;;;;PagesJaunes
ANA MARIA VLASCEANU;06 09 34 78 65;APPT C5 45 CHEMIN DE MOULIS 31200 TOULOUSE;31200;TOULOUSE;89802145600014;898021456;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ|PJ_aggressive
ANA STEFAN (BENAUTO31);05 61 52 20 82;106 RUE BONNAT 31400 TOULOUSE;31400;TOULOUSE;91023899700019;910238997;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ|PJ_aggressive
ANA-MARIA MIHAI;;39 RUE CORNEILLE 31100 TOULOUSE;31100;TOULOUSE;79846845000019;798468450;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)
ANAEL DENIES;05 61 62 08 24;D01 6 RUE DES BOUQUETINS 31200 TOULOUSE;31200;TOULOUSE;85035493700011;850354937;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
ANAS JAHANGEER;;RESIDENCE GUILLAUMET D ESCALIER B 28 AVENUE HENRI GUILLAUMET 31500 TOULOUSE;31500;TOULOUSE;88379378800018;883793788;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
ANCE LAVAGE;07 69 83 46 46;135 RUE DE NEGRENEYS 31200 TOULOUSE;31200;TOULOUSE;47878157800016;478781578;garage_auto;45.20A;;;API Recherche Entreprises (gouv.fr)|PJ_match
ANCIENS ETS R SABATIE;;196 AVENUE DE FRONTON 31200 TOULOUSE;31200;TOULOUSE;56080055900042;560800559;garage_auto;45.32Z;;;API_dept31
ANDRE DUMAS;05 34 30 94 77;92 CHEMIN VIREBENT 31200 TOULOUSE;31200;TOULOUSE;78006458000019;780064580;garage_auto;45.20A;;;API Recherche Entreprises (gouv.fr)|PJ_aggressive
ANDRE KLOBOUKOFF (ANDRE KLOBOUKOFF NEGOCE AUTOMOBILE);;27 RUE DE VENERQUE 31200 TOULOUSE;31200;TOULOUSE;39875631200011;398756312;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)
ANDREI FARCAS;;APT N 7 174 ROUTE DE SEYSSES 31100 TOULOUSE;31100;TOULOUSE;80393488400013;803934884;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
ANDRY RAKOTOMALALA (AUTO-MANIA);;52 BOULEVARD GABRIEL KOENIGS 31300 TOULOUSE;31300;TOULOUSE;49986364500028;499863645;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
ANDY DELASSE (DLS REPAIR);;[ND] [ND] [ND] [ND] [ND] [ND] [ND] [ND];00000;TOULOUSE;85220489000028;852204890;garage_auto;45.20A;;;API Recherche Entreprises (gouv.fr)
ANGEL GHEORGHE (SEN AUTO 31);06 50 23 54 21;APT 29 CHEZ M. HAGI HASSAN MARC 12 RUE DE BRUXELLES 31100 TOULOUSE;31100;TOULOUSE;78891607000014;788916070;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ|PJ_aggressive
ANGUST;05 31 60 10 19;43 RUE DE LA FAOURETTE 31100 TOULOUSE;31100;TOULOUSE;47801288300011;478012883;garage_auto;45.20A;;;API Recherche Entreprises (gouv.fr)|PJ_aggressive
ANIS BOUZAZI;07 68 38 61 32;APPT 202 4 CHEMINEMENT ROBERT CAMBERT 31100 TOULOUSE;31100;TOULOUSE;85174859000011;851748590;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ|PJ_aggressive
ANIS M'HAMDI;;APT 707 7 CHEMINEMENT EDGARD VARESE 31100 TOULOUSE;31100;TOULOUSE;79136949900011;791369499;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
ANIS ZAOUECH;05 81 34 44 95;AVENIR 115 RUE BONNAT 31400 TOULOUSE;31400;TOULOUSE;49858889600015;498588896;garage_auto;45.20A;;;API Recherche Entreprises (gouv.fr)|PJ_aggressive
ANN AVANT (ANN'AVANT);;14 RUE SAINT SYLVE 31500 TOULOUSE;31500;TOULOUSE;81975511700010;819755117;concession_auto;45.11Z;;;API+PJ
ANNICK TIXIER (LE GARAGE DU STADE);05 61 20 26 39;166 ROUTE DE BLAGNAC 31200 TOULOUSE;31200;TOULOUSE;99205403100016;992054031;garage_auto;45.20A;;;API Recherche Entreprises (gouv.fr)|PJ_match
ANNOUR FIZANI KABASSA;;APPT A1 227 CHEMIN DU RAMELET MOUNDI 31100 TOULOUSE;31100;TOULOUSE;81177649100011;811776491;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
ANOUAR CHERRADI;05 62 20 17 89;20 RUE GINETTE NEVEU 31100 TOULOUSE;31100;TOULOUSE;78926648300013;789266483;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ|PJ_aggressive
ANOUAR EL ACHHAB (ANOUAR AUTOS);;APPART 185 30 CHEMINEMENT LE TINTORET 31100 TOULOUSE;31100;TOULOUSE;48434644000015;484346440;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
ANOUAR HAMITI (TLS AUTOMOBILES);;BATIMENT A2 3 RUE MARIE LOUISE DISSARD 31300 TOULOUSE;31300;TOULOUSE;98510995800019;985109958;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
ANOUAR LASLA (LASLA);;37 RUE DE LA FAOURETTE 31100 TOULOUSE;31100;TOULOUSE;89801020200015;898010202;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
ANTHONY BOUSQUET;05 34 30 94 77;42 RUE JEAN GAYRAL 31200 TOULOUSE;31200;TOULOUSE;94767944500017;947679445;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|PJ_match
ANTHONY CORRADI (ACLEAN);05 34 30 94 77;85 BOULEVARD DE SUISSE 31200 TOULOUSE;31200;TOULOUSE;89342903500015;893429035;garage_auto;45.20A;;;API Recherche Entreprises (gouv.fr)|PJ_aggressive
ANTHONY CUSTO (GARAGE CUSTO);05 34 30 94 77;92 RUE EDMOND ROSTAND 31200 TOULOUSE;31200;TOULOUSE;81407064500027;814070645;garage_auto;45.20A;;;API Recherche Entreprises (gouv.fr)|PagesJaunes
ANTHONY KOZAK;05 34 30 94 77;BATIMENT B PORTE 5 42 CHEMIN DE BOUDOU 31200 TOULOUSE;31200;TOULOUSE;83216187100047;832161871;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
ANTHONY LADEVEZE (YGM AUTOMOBILES);05 34 30 94 77;325 B AVENUE DES ETATS UNIS 31200 TOULOUSE;31200;TOULOUSE;82251932800022;822519328;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ|PJ_aggressive
ANTHONY MENEZES (MZS DESIGN);;70-72 70 ROUTE D'AGDE 31100 TOULOUSE;31100;TOULOUSE;53381309300036;533813093;garage_auto;45.20A;;;API Recherche Entreprises (gouv.fr)
ANTHONY PARRIEL;05 61 49 32 41;14 RUE DE L'INDRE 31500 TOULOUSE;31500;TOULOUSE;91503330200026;915033302;garage_auto;45.20A;;;API Recherche Entreprises (gouv.fr)|PJ_match
ANTHONY ROMIAN;;APPART 126 3 IMPASSE DE L'AZUR 31100 TOULOUSE;31100;TOULOUSE;80908836200011;809088362;garage_auto;45.32Z;;;API_dept31
ANTOINE ARGAGNON (RENOVATION PHARE TOULOUSE);06 98 06 20 80;BUREAU 3 5 IMPASSE DE LA COLOMBETTE 31000 TOULOUSE;31000;TOULOUSE;95233652700025;952336527;garage_auto;45.20A;;;API Recherche Entreprises (gouv.fr)|PJ_match
ANTOINE BARBIER;05 61 49 32 41;APPARTEMENT C14 7 RUE DE NEGO SAOUMOS 31300 TOULOUSE;31300;TOULOUSE;95221001100021;952210011;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|PJ_aggressive
ANTOINE GAULT (AGB SERVICE);05 61 21 81 15;3 RUE DE LA BRASSERIE 31000 TOULOUSE;31000;TOULOUSE;80967665300011;809676653;garage_auto;45.20A;;;API Recherche Entreprises (gouv.fr)|PJ_match
ANTOINE GIMENEZ;;APP 8 3 IMPASSE MARCEL CERDAN 31300 TOULOUSE;31300;TOULOUSE;75048012100011;750480121;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)
ANTOINE PAITEL;05 61 53 50 27;23 AVENUE CRAMPEL 31400 TOULOUSE;31400;TOULOUSE;99997153400014;999971534;garage_auto;45.20A;;;API Recherche Entreprises (gouv.fr)|API_dept31|PJ_match
ANTONIO ARENAS;07 83 82 38 10;9 ALLEE DJANGO REINHARDT 31200 TOULOUSE;31200;TOULOUSE;80533889400019;805338894;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ|PJ_aggressive
ANTONIO DE ALMEIDA;06 09 03 53 46;BAT A APPT 25 59 AVENUE JULES JULIEN 31400 TOULOUSE;31400;TOULOUSE;48222197500014;482221975;garage_auto;45.20A;;;API Recherche Entreprises (gouv.fr)|PJ_aggressive
ANTONIO FAJARDO (CONFIANCE AUTO);05 82 84 30 60;17 ALLEE DJANGO REINHARDT 31200 TOULOUSE;31200;TOULOUSE;43315591800025;433155918;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
ANTONIO FORTIO VIEIRA;05 61 56 28 28;APT 9 178 AVENUE DES ETATS UNIS 31200 TOULOUSE;31200;TOULOUSE;53214019100018;532140191;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
ANTONIO-ALBERTO STEFAN (KING AUTO);;APPT 848 19 RUE DE CANNES 31400 TOULOUSE;31400;TOULOUSE;83840206300013;838402063;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)
ANWAR CHHIBI (SOUTH AUTO 31);;B003 39 CHEMIN DES CARMES 31400 TOULOUSE;31400;TOULOUSE;88191083000044;881910830;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)
ANYCAR;;BATIMENT A, 1ER ETAGE 109 AVENUE DE LESPINET 31400 TOULOUSE;31400;TOULOUSE;90102323400023;901023234;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
AOUED BENGUETIB (BELLE AUTO);;BAT C6 APPT 203 1 ALLEE AMELIA EARHART 31400 TOULOUSE;31400;TOULOUSE;88909053600018;889090536;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
APA 31;;6 PLACE DU PRESIDENT THOMAS WOODROW WILSON 31000 TOULOUSE;31000;TOULOUSE;94080941100017;940809411;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)
ARAMAYIS MARTIROSYAN (AUTO ARMA);;APPT 117 6 RUE MAURICE MELAT 31200 TOULOUSE;31200;TOULOUSE;81866127400014;818661274;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)
ARBEN HAHJA;;CHEZ MR SELMANI 178 ROUTE DE SEYSSES 31100 TOULOUSE;31100;TOULOUSE;79105490100016;791054901;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)
ARJ;06 51 80 86 80;228 226 ROUTE DE NARBONNE 31400 TOULOUSE;31400;TOULOUSE;43451132500046;434511325;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|PJ_aggressive
ARLINDO RODRIGUES;;112 CHEMIN DU CHATEAU DE L'HERS 31500 TOULOUSE;31500;TOULOUSE;40130982800010;401309828;garage_auto;45.20A;;;API Recherche Entreprises (gouv.fr)
ARMAN PANOSYAN (ANS AUTO);;APT A20 25 CHEMIN DE MOULIS 31200 TOULOUSE;31200;TOULOUSE;82122371600019;821223716;concession_auto;45.11Z;;;API_dept31
ARMAND TCHUIDJANG (GRACE AUTOMOBILE);05 62 17 68 61;BAT A APPT 10 158 RUE EDMOND ROSTAND 31200 TOULOUSE;31200;TOULOUSE;81332011600011;813320116;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ|PJ_aggressive
ARMANDO MENEGHIN;07 66 04 47 84;181 ROUTE DE LAUNAGUET 31200 TOULOUSE;31200;TOULOUSE;39297787200010;392977872;garage_auto;45.20A;;;API Recherche Entreprises (gouv.fr)|PJ_match
ARMENAK SAPHARIAN (AUTO CITADINE31);;365 ROUTE DE LAUNAGUET 31200 TOULOUSE;31200;TOULOUSE;79780415000028;797804150;concession_auto;45.11Z;;;API_dept31
ARNALDO NICOLINI (DELPEY);05 61 10 75 75;BATIMENT C APPT 7 27 RUE ANDRE VASSEUR 31200 TOULOUSE;31200;TOULOUSE;80432885400018;804328854;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|PJ_aggressive
ARNAUD DE SAINT VICTOR (DE COSTECAUDE DE SAINT VICTOR) (CLEAN'UP AUTO DSV);;RES LE CLOS DES ACACIAS BAT C APPT 55 4 IMPASSE JEAN CHAUBET 31500 TOULOUSE;31500;TOULOUSE;83774857300016;837748573;garage_auto;45.20A;;;API Recherche Entreprises (gouv.fr)
ARNAUD GRANIER;03 21 09 32 32;BAT 2 APPT 211 2 RUE COLETTE 31200 TOULOUSE;31200;TOULOUSE;51269307800010;512693078;garage_auto;45.20A;;;API Recherche Entreprises (gouv.fr)|PJ_aggressive
ARNAUD VINCENT (GARAGE VINCENT);;APPT 54 BAT A 166 CHEMIN AMOUROUX 31500 TOULOUSE;31500;TOULOUSE;48265492800027;482654928;garage_auto;45.20A;;;API Recherche Entreprises (gouv.fr)
ARQUIMINO GONCALVES SOUSA;;[ND] [ND] [ND] [ND] [ND] [ND] [ND] [ND];00000;TOULOUSE;47820705300016;478207053;garage_auto;45.20A;;;API Recherche Entreprises (gouv.fr)
ARSEN KHOURCHUDIAN;05 61 44 00 22;APPT 19 3 PASSAGE JULIEN FORGUES 31100 TOULOUSE;31100;TOULOUSE;53225836500016;532258365;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|PJ_aggressive
ARSHAK SUKIASYAN (PRESTIGE AUTO);;APT 36 1 PASSAGE JULIEN FORGUES 31100 TOULOUSE;31100;TOULOUSE;52064787600017;520647876;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
ARSLAN BATAEV (AUTOBATA);;APPT 28 3 RUE ERNEST DUFER 31300 TOULOUSE;31300;TOULOUSE;88980322700012;889803227;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
ARTAK SAPHARIAN;06 27 10 38 63;CHEZ M. GRANT SAPHARIAN 4 CHEMIN TRICOU 31200 TOULOUSE;31200;TOULOUSE;81328739800016;813287398;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ|PJ_aggressive
ARTYOM MATSHKALYAN (TYOM AUTO);;18 RUE DE L'ABBE NAUDIN 31200 TOULOUSE;31200;TOULOUSE;93460601300019;934606013;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)
